Event	Actor	Target	Self-impact score (S)	Other-impact score (O)	Type	Explanation
Phoebe mugs older boys as a teen to survive	Phoebe	Victims she mugs	45	10	Bandit	Gains crucial survival resources while clearly harming others.
Phoebe breaks Joey’s nose during a fight	Phoebe	Joey	42	20	Stupid	Asserting toughness injures a close friend and offers negligible benefit.
Phoebe breaks up Rachel and Monica’s cat fight by grabbing their ears	Phoebe	Rachel and Monica	62	70	Intelligent	Uses mild pain to stop escalating violence and restore order.
Phoebe becomes a mugger after becoming homeless at 14	Phoebe	Multiple victims	40	10	Bandit	Secures survival at significant cost to others’ safety and property.
Phoebe stabs a cop after he stabs her first	Phoebe	Cop	35	25	Bandit	Retaliation protects her in the moment but escalates danger to others.
Phoebe reveals she mugged Ross years earlier	Phoebe	Ross	55	40	Bandit	Relieves her conscience and amuses, but recalls prior harm to Ross.
Phoebe drives like crazy and loses her license	Phoebe	Other drivers / authorities	20	25	Stupid	Reckless driving harms herself legally and endangers others.
Phoebe intentionally gets twice as drunk so no one notices Monica’s drunkenness	Phoebe	Monica and party guests	30	40	Helpless	She harms her own health to divert attention and slightly help Monica.
Phoebe drains a charity event bar so “the kids won’t drink it”	Phoebe	Kids / charity	20	15	Stupid	She gets drunk at a charity’s expense while rationalizing fake protection.
Phoebe uses “Regina Phalange” as an alias	Phoebe	People she deceives	60	55	Intelligent	Protects her privacy with only mild, comic confusion for others.
Phoebe receives a fur coat, grows to love it, then throws it away after seeing a squirrel	Phoebe	Herself	48	60	Helpless	Gives up a valued item to align with her ethics, benefiting animals in principle.
Phoebe competes with Rachel over phone owner, then is happy to date the elderly man	Phoebe	Old man / Rachel	70	65	Intelligent	Ends up with a date she finds more attractive, no harm shown to others.
Phoebe ends a relationship after boyfriend impulsively shoots a bird	Phoebe	Boyfriend	72	60	Intelligent	Protects herself from someone casually violent and affirms her values.
Phoebe ends a relationship because boyfriend is more “Manic Pixie” than she is	Phoebe	Boyfriend	60	55	Intelligent	Leaves a dynamic she dislikes; no real harm depicted to others.
Phoebe tries to break up her half-brother and his fiancée to “help him”	Phoebe	Her brother and fiancée	25	20	Stupid	Interference depresses her brother and undermines their relationship.
Phoebe plays dreadful music in public (e.g., “Smelly Cat”)	Phoebe	Audiences	55	52	Intelligent	She enjoys expression and gains identity; others endure mild annoyance at worst.
Phoebe uses her mother’s suicide to gain sympathy or advantages	Phoebe	Her friends	40	30	Bandit	Occasionally secures social perks while emotionally manipulating others.
Phoebe accepts being a surrogate for her brother’s children	Phoebe	Her brother and his wife	45	95	Helpless	She takes major physical/emotional burdens to give them a family.
Phoebe freaks people out by talking about “having my brother’s baby”	Phoebe	Strangers	58	40	Bandit	Amuses herself at the cost of others’ discomfort and confusion.
Phoebe runs away with her brother’s children after birth (implied pregnancy distress)	Phoebe	Her brother and his wife	30	25	Stupid	Her emotional spiral stresses the parents without providing her real benefit.
Phoebe drives Ross to the airport to help him convince Rachel to stay	Phoebe	Ross and Rachel	70	85	Intelligent	She sacrifices time/effort to support their potential happiness.
Phoebe unsuccessfully tries to convince Rachel not to crash Ross’s London wedding	Phoebe	Rachel and Ross	65	70	Intelligent	Attempts to prevent a self-destructive and disruptive act for their sake.
Phoebe tries to introduce Monica to her “soulmate” while Monica is married to Chandler	Phoebe	Monica and Chandler	30	20	Stupid	Risks undermining a stable marriage for her own romantic ideology.
Phoebe openly expresses new attraction to Chandler when he shows “money and a firm hand”	Phoebe	Chandler	60	45	Bandit	Entertains herself and flatters Chandler, but at some risk to Monica’s comfort.
Phoebe agrees to a marriage pact with Joey if they’re both single at forty	Phoebe	Joey	62	65	Intelligent	Provides mutual emotional security with no present harm.
Phoebe rails against cruelty to animals and preservation of nature	Phoebe	Animals / environment	65	80	Intelligent	Advocates for others’ welfare and affirms her own values.
Phoebe throws away the fur coat after the squirrel encounter	Phoebe	Fur animals (symbolically)	45	85	Helpless	Sacrifices a coat she enjoys to realign with animal-rights principles.
Phoebe goes to Prague and lives abroad at some point	Phoebe	Herself	75	60	Intelligent	Expands her experience and language skills, no harm implied.
Phoebe learns French and Italian informally	Phoebe	Herself / friends	80	70	Intelligent	Gains skills that later help in communication and social situations.
Phoebe points out clichés and first-world problems to the group	Phoebe	Her friends	60	65	Intelligent	Offers meta-perspective that occasionally grounds or amuses others.
Phoebe supports Ross/Rachel as “lobsters” and keeps encouraging their bond	Phoebe	Ross and Rachel	68	75	Intelligent	Emotionally invests in a pairing that ultimately seems to make them happy.
Phoebe acts more dismissive/mean to Chandler in later seasons	Phoebe	Chandler	45	35	Stupid	She vents and jokes at his expense, slightly souring their friendship.
