Event	Actor	Target	Self-impact score (S)	Other-impact score (O)	Type	Explanation
Monica agrees Rachel can say yes when Jean-Claude asks her out instead	Monica	Rachel	60	70	Intelligent	She chooses generosity over envy, benefitting Rachel while accepting her own disappointment.
Monica then holds a grudge against Rachel for taking the date she approved	Monica	Rachel	30	35	Stupid	She self-sabotages by clinging to resentment over a situation she consented to.
Monica chooses a more experienced coworker as waitress over Rachel, who needs money more	Monica	Rachel / coworker	60	45	Bandit	She prioritizes professional standards and her project’s success but neglects Rachel’s financial need.
Monica resists letting Rachel and Chandler move items they like into the shared apartment for aesthetic reasons	Monica	Rachel and Chandler	55	35	Bandit	She preserves her sense of order at the cost of roommates’ comfort and co-ownership.
Monica breaks up with Ethan out of disgust when she learns his true age	Monica	Ethan	78	70	Intelligent	She decisively exits a legally and morally dangerous situation, preventing further harm to both.
Monica control-freaks Phoebe’s wedding rehearsal and never apologizes	Monica	Phoebe	40	30	Stupid	Her need for control creates stress for Phoebe without giving Monica meaningful benefit beyond neurotic satisfaction.
Monica gloats when Phoebe struggles running her own wedding day	Monica	Phoebe	35	25	Stupid	She derives petty satisfaction while undermining support on Phoebe’s important day.
Monica has an affair with older man Richard despite her parents disapproving	Monica	Monica’s parents	70	50	Intelligent	She pursues a fulfilling relationship for herself without clear harm beyond parental discomfort.
Monica breaks up with Richard because he won’t have more children	Monica	Richard	80	70	Intelligent	She protects her long-term life goals while being honest, allowing both to seek compatible partners.
Monica dates her former high-school crush Chip as an adult and realizes he’s nothing special	Monica	Chip	75	60	Intelligent	She resolves an old fixation, learns from the experience, and moves on with clearer standards.
Monica enthusiastically dumps the “badass” who still lives with his parents and hasn’t matured	Monica	Badass ex	78	65	Intelligent	She removes an incompatible partner and asserts her worth without harming him beyond a normal breakup.
Monica breaks up with Pete because he’s obsessed with becoming an Ultimate Fighting Champion	Monica	Pete	80	70	Intelligent	She avoids an unsafe, values-clashing situation while remaining consistent about loving inner strength.
Monica and Chandler keep their relationship secret for almost a season to avoid group drama	Monica and Chandler	Friends group	65	60	Intelligent	They protect their budding relationship and likely reduce early conflict without clear harm to others.
Monica supports Ross and Rachel as a couple, then loses enthusiasm as their drama drags on	Monica	Ross and Rachel	60	55	Intelligent	She initially encourages a promising match, then sensibly disengages from exhausting on-off conflict.
Monica feeds Joey for years and includes a “Joey room” in the new house	Monica	Joey	80	85	Intelligent	She invests resources in Joey’s well-being and their bond, receiving emotional family-like rewards.
Monica chooses different, less “feminine” wedding china than Chandler picked	Monica	Chandler	60	45	Bandit	She asserts her preference and identity while slightly dismissing Chandler’s tastes.
Monica tells Chandler she wants a kid with him because he’ll be an amazing dad	Monica	Chandler	85	85	Intelligent	She offers deep affirmation that strengthens both her own security and Chandler’s confidence.
Monica grounds Chandler in arguments, treating him like a child at times	Monica	Chandler	55	45	Bandit	Her controlling stance maintains her sense of order but slightly undermines his autonomy and equality.
Monica insists on more tests for Phoebe’s night-school class	Monica	Students / teacher	50	30	Stupid	She gains no real benefit while increasing workload and stress on others for her own standards.
Monica calls Ross immature for jealousy over Mark, then becomes jealous of Chandler’s attractive coworker	Monica	Ross / Chandler	45	40	Stupid	Her hypocrisy and jealousy generate tension without genuine gain.
Monica fiercely defends Chandler when the wedding photographer laughs at him	Monica	Chandler	70	75	Intelligent	She undercuts public ridicule and signals loyalty, benefitting their relationship and his dignity.
Monica physically threatens Janine after Janine insults Chandler	Monica	Janine	55	35	Bandit	She protects Chandler’s honor and vents anger through aggression that escalates conflict risk.
Monica tells her newborn adopted son she’ll love him so much no woman will ever be good enough	Monica	Adopted son	60	40	Bandit	Her intense affection comforts herself but hints at future overattachment and pressure on the child.
Monica openly expresses desire to have a baby and ends relationship with Richard over that	Monica	Monica	85	80	Intelligent	Clarifying and acting on her parental goals sets up a life she ultimately achieves through adoption.
Monica starts making a small rotisserie chicken for Chandler at Thanksgiving instead of turkey	Monica	Chandler	80	85	Intelligent	She accommodates his trauma-based dislike of traditional food, improving his holidays and their bond.
Monica acts as Team Mom in the pilot: calming Rachel, comforting Ross, scolding Joey, restraining Phoebe, stopping Chandler	Monica	Friends group	90	90	Intelligent	Her nurturing and boundary-setting stabilize everyone while giving her a central, valued role.
Monica says Rachel’s pregnancy isn’t as big a deal as her own wedding, insisting “nothing is!”	Monica	Rachel	50	35	Bandit	She affirms her wedding’s primacy for herself while minimizing Rachel’s milestone and feelings.
Monica agrees with Chandler that he’ll make a great dad at fun and hard parts	Monica	Chandler	80	80	Intelligent	Her faith in him boosts his self-image and solidifies their shared parenting vision.
Monica doesn’t change her last name to Bing despite Chandler’s initial disappointment	Monica	Chandler	70	60	Intelligent	She maintains her identity while their relationship remains strong, with Chandler ultimately accepting it.
