Event	Actor	Target	Self-impact score (S)	Other-impact score (O)	Type	Explanation
Annie gasps and plays up cute indignation to influence others’ reactions	Annie	People around her	65	45	Bandit	She often secures sympathy or leverage by exaggerating innocence, subtly manipulating others.
Annie uses her “Puppy-Dog Eyes” to get Jeff to do the right thing	Annie	Jeff	70	80	Intelligent	She tugs his conscience in a slightly manipulative way but reliably pushes him toward better behavior.
Jeff refrains from fully pursuing Annie because of their age gap	Jeff	Annie	55	70	Intelligent	He sacrifices a desired relationship to protect her from a problematic dynamic and his own immaturity.
Annie enables Jeff’s emotional dependence by being his “living emotional crutch”	Annie	Jeff	40	65	Helpless	She stabilizes and improves Jeff but keeps herself tethered to his issues, limiting her own growth.
Annie chooses to stop pursuing Jeff in Season 5 when she thinks he’ll marry Britta	Annie	Herself and Jeff	75	70	Intelligent	She accepts his apparent choice, sparing herself more pain and giving him space to be “happy,” even if misinformed.
Annie uses lists, binders, and strict scheduling to control group projects	Annie	Study group	55	70	Intelligent	Her organization makes tasks feasible and successful, though sometimes at the cost of others’ comfort with flexibility.
Annie helps form and run Jeff’s student election campaign	Annie	Jeff / electorate	75	65	Intelligent	She boosts Jeff’s chances and campaign quality, improving process seriousness more than harming any rival.
Annie uses her sexuality (cleavage, flirting) to gain leverage over Jeff in “Debate 109”	Annie	Jeff	60	45	Bandit	She secures attention and advantage in the moment while putting pressure on Jeff via seduction rather than argument alone.
Annie and Jeff share a “Big Damn Kiss” in the S1 finale	Annie and Jeff	Each other	70	60	Intelligent	They both gain emotional and romantic fulfillment, though it complicates things later without clear present harm.
Jeff ignores Annie all summer after the S1 kiss	Jeff	Annie	55	25	Bandit	He avoids emotional discomfort for himself while deeply hurting and confusing her.
Annie calling herself “Irony-Free Annie” and continuing to invest idealistically	Annie	Study group	60	70	Intelligent	Her sincerity often motivates better behavior and cohesion in the group while giving her a meaningful role.
