Event	Actor	Target	Self-impact score (S)	Other-impact score (O)	Type	Explanation
Abed deliberately calls dibs on the “Han Solo role” during paintball	Abed	Rest of group	70	60	Bandit	He claims a coveted fantasy position, mildly limiting others’ chance at it without real harm.
Abed keeps track of Britta, Annie, and Shirley’s period cycles to avoid saying the wrong thing	Abed	Britta, Annie, Shirley	60	25	Bandit	He intends to avoid conflict but violates boundaries and disturbs them.
Abed sets up a Wedding Episode scenario when Jeff and Britta are on the outs	Abed	Jeff & Britta	55	20	Bandit	He chases a trope he wants to experience, aggravating an already tense relationship.
Abed pretends to “glitch” to escape Chang when caught in a lie	Abed	Chang	70	25	Bandit	He evades immediate consequences while frustrating and misleading Chang.
Abed makes up absurd D&D character names, including “Hector the Well-Endowed” for Troy	Abed	Troy, Annie	65	55	Intelligent	He amuses himself and Troy and enhances the game, while only mildly embarrassing Annie.
Abed mentally shoves himself in a simulated locker during a breakdown	Abed	Abed	20	45	Helpless	He punishes and isolates himself psychologically, with others only indirectly affected.
Abed befriends a couple and helps deliver their baby in the background of an episode	Abed	Random couple	75	95	Intelligent	He gains a meaningful side adventure while providing life-changing assistance to the couple.
Abed prioritizes his control-freak simulations in the Dreamatorium over others’ feelings	Abed	Study group	50	20	Bandit	He maintains internal order but sidelines empathy and causes relational strain.
Abed drags Annie into a harsh simulation after she alters the Dreamatorium engine	Abed	Annie	40	25	Stupid	He destabilizes himself further and traumatizes Annie without solving his core fear.
Abed fears the group doesn’t want him around and hides this by avoiding others’ feelings	Abed	Abed & friends	30	35	Helpless	His defensive strategy worsens his insecurity and distances him from the people he needs.
Abed experiences a Claymation reality after missing his mom at Christmas	Abed	Abed	15	45	Helpless	His coping fantasy signals severe distress and isolates him even as others try to help.
Abed spends money on unnecessary things in Seasons 1 and 3	Abed	Abed	25	45	Helpless	His impulsive spending harms his finances with no shown gain beyond trivial enjoyment.
Abed walks on to Cougar Town and gets lost in the role, ending by pooping himself	Abed	Abed	10	55	Helpless	He immerses himself so deeply that it leads to humiliation without clear benefit.
Abed frequently tags along as the group’s Smart Guy despite fewer social ties	Abed	Study group	70	65	Intelligent	He gains belonging and uses his intelligence to help, even if he feels junior.
Abed gradually takes a level in Jerkass, becoming more insulting to friends	Abed	Study group	40	25	Stupid	His increased hostility hurts others and undermines his relationships with little payoff.
Abed explicitly states he has problems and needs help by Season 3’s end	Abed	Abed & friends	85	80	Intelligent	He secures support and growth while giving others clarity on how to help.
Abed stays patient through a 26-hour psychology experiment by Duncan	Abed	Duncan	60	65	Intelligent	He proves remarkable endurance and contributes solid data, with only moderate personal cost.
Abed cuts off Jeff’s arm in a dark-side scenario (or tries to)	Abed	Jeff	20	10	Stupid	Whether literal or symbolic, he endangers Jeff and reveals instability, gaining nothing lasting.
Abed performs as the “Only Sane Man” and solves others’ problems in early seasons	Abed	Study group	80	85	Intelligent	He stabilizes chaotic situations, helping friends while reinforcing his own valued role.
Abed accepts Buzz Hickey’s friendship in Season 5	Abed	Hickey	70	80	Intelligent	He broadens his support network while giving Hickey an unexpected, meaningful bond.
Abed bonds with Annie, Britta, and Shirley as “one of the girls”	Abed	Annie, Britta, Shirley	75	80	Intelligent	He deepens cross-gender friendships that benefit all sides emotionally.
Abed participates in “Troy and Abed in the Morning” routines with Troy	Abed	Troy	85	90	Intelligent	He shares joy and ritual that strongly supports both their emotional lives.
Abed supports Troy through high-stakes friendship moments like “Digital Estate Planning”	Abed	Troy	90	90	Intelligent	He risks and invests deeply to protect Troy, strengthening both their arcs.
Abed sells “Lady Miss Lady” makeup kits with the girls in his spare time	Abed	Girls & customers	70	70	Intelligent	He gains income and bonding time while helping them with sales and shared activity.
Abed uses pop culture as his main language to communicate feelings	Abed	Study group	80	75	Intelligent	It gives him expressive power and gives others accurate, if stylized, insight into situations.
Abed uses genre logic during crises like paintball and zombie outbreaks to guide actions	Abed	Study group	90	85	Intelligent	His trope-based tactics keep him effective and help others survive or succeed.
Abed withdraws or stalls in unstructured, purely interpersonal situations	Abed	Abed	35	45	Helpless	His avoidance hurts his own social growth while leaving others mildly frustrated or confused.
Abed undercuts group hysteria with calm, literal descriptions in bottle episodes	Abed	Study group	75	80	Intelligent	He keeps his own anxiety down while making conflicts clearer and more manageable for others.
Abed embraces Geek/Token-Minority labels with pride instead of shame	Abed	Abed	80	70	Intelligent	He gains self-acceptance and offers a positive model of geek/minority identity to others.
Abed informs his traditionalist father of his desire to study film instead of the family restaurant	Abed	Abed’s father	75	60	Intelligent	He pursues his passion and ultimately leads his father to understanding, despite initial tension.
Abed makes a film that persuades his father to accept his career choice	Abed	Abed’s father	90	85	Intelligent	He secures long-term paternal support while giving his father a new, empathetic perspective.
